file_name,length_samples,zero_crossings_rate_mean,zero_crossings_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,spectral_centroid_mean,spectral_centroid_var,rolloff_mean,rolloff_var,spectral_bandwidth_mean,spectral_bandwidth_var,chroma_mean,chroma_var,rms_mean,rms_var,mfcc_mean_1,mfcc_var_1,mfcc_mean_2,mfcc_var_2,mfcc_mean_3,mfcc_var_3,mfcc_mean_4,mfcc_var_4,mfcc_mean_5,mfcc_var_5,mfcc_mean_6,mfcc_var_6,mfcc_mean_7,mfcc_var_7,mfcc_mean_8,mfcc_var_8,mfcc_mean_9,mfcc_var_9,mfcc_mean_10,mfcc_var_10,mfcc_mean_11,mfcc_var_11,mfcc_mean_12,mfcc_var_12,mfcc_mean_13,mfcc_var_13,mfcc_mean_14,mfcc_var_14,mfcc_mean_15,mfcc_var_15,mfcc_mean_16,mfcc_var_16,mfcc_mean_17,mfcc_var_17,mfcc_mean_18,mfcc_var_18,mfcc_mean_19,mfcc_var_19,mfcc_mean_20,mfcc_var_20
country.00080.wav,661794,0.08945230691121406,0.08145059169947601,2.1015585e-06,0.012805309,-2.2312255e-05,0.0057671745,99.38401442307692,2049.246281139036,578649.3983053246,4434.515876504495,2860953.957772116,2188.0938980479596,216332.35177546582,0.3842549,0.08505064,0.15319121,0.002149592,-101.02087,2960.217,111.61904,817.4111,-13.149067,459.9212,44.606808,176.68948,-5.94553,200.83269,29.338867,135.13713,-7.9442205,211.47346,19.591711,110.11782,-22.431093,86.6864,17.265936,97.22898,-17.816374,72.79883,11.403573,44.44282,-12.458793,54.95455,1.6445949,48.73155,-8.516321,69.63898,2.725518,50.839386,-7.2944236,59.948975,4.8751426,45.569805,-1.2057086,46.719143,-1.2987938,41.66935
country.00081.wav,661794,0.10121125304853172,0.09096753530487778,-1.4962012e-06,0.014219078,-2.75197e-05,0.008282556,89.10290948275862,2102.290176447949,396067.5783286368,4417.928815164588,1766509.0241589977,2152.6591561071887,111861.51257021811,0.3755536,0.08551244,0.16783096,0.0032912823,-74.15763,2212.4011,107.61035,575.2219,-21.188368,304.06226,47.216305,255.66673,-5.9845834,224.76247,17.79499,117.371155,-20.406626,146.62248,14.978622,83.74164,-15.971437,116.99346,15.732458,80.97289,-14.664344,89.56533,10.680037,62.389355,-10.130847,73.41541,4.451704,53.185867,-7.6493077,48.91027,6.928254,51.767693,-9.016342,49.084698,4.171889,50.094444,-3.7496874,51.33451,-3.5898669,33.929535
country.00082.wav,661794,0.10620374315874728,0.09492450809781816,-4.843415e-06,0.011420091,-5.1744144e-05,0.009348111,117.45383522727273,2253.4147941386177,316127.0068026541,4799.531148038718,1307814.9613537982,2261.6012389166626,87561.55710604647,0.38988477,0.08253821,0.16648406,0.0023552906,-68.574776,1461.595,101.349686,491.01498,-16.899403,301.68658,51.507862,290.12296,-10.240496,184.58664,20.057524,150.98753,-21.787132,120.128235,15.519602,96.05834,-18.788994,98.04178,16.34265,100.98773,-17.896719,95.155914,12.110845,58.607906,-13.195823,63.10958,3.8828974,65.0245,-8.877576,43.000774,5.021827,42.13619,-9.821202,52.450485,6.535649,40.085728,-4.5066104,45.58049,-1.8112181,29.587889
country.00083.wav,661794,0.05963487127414271,0.056078553402259146,-3.770446e-06,0.012141802,-1.8170778e-05,0.0028835626,143.5546875,1436.1116636001782,299333.03033750935,2924.4271475311775,1654230.4215868118,1729.5519563242788,159883.7844870243,0.3209497,0.084558494,0.1310126,0.0018252884,-148.5371,3856.298,141.28717,730.80365,-15.904905,484.21558,44.664753,279.3301,0.9870617,236.23804,13.670254,111.313805,-13.241115,143.95999,12.6545315,88.29617,-11.708021,112.00765,12.162337,106.91194,-10.482789,105.55155,9.917887,72.37187,-5.0692515,64.3757,1.3543674,74.0208,-0.5595954,86.904816,2.8642507,68.47811,-8.09396,66.171555,2.1128888,47.73235,-2.4824815,46.00849,-4.4323597,54.31489
country.00084.wav,661794,0.09311658915009807,0.0844458899751499,-5.1955044e-07,0.019895703,-6.639608e-05,0.007174736,86.1328125,1964.9561710023156,273120.84617829195,4059.433457801624,1096147.258462799,2036.4768026599284,86601.41180331151,0.33220264,0.087465435,0.18060894,0.003435522,-80.23084,2348.437,108.203285,516.28613,-23.831284,276.66483,52.62174,264.38065,-6.4135385,195.9296,15.064379,136.03035,-17.638653,132.41594,9.731315,102.72167,-16.172585,100.32854,8.9045315,121.72885,-15.960604,91.338,8.001686,79.27257,-10.708485,72.32945,4.5626254,82.76099,-4.965905,57.05711,3.9872453,65.197,-9.806828,68.30004,2.6839185,53.460304,-8.187603,57.145584,-5.236678,42.81008
country.00085.wav,661794,0.06937657337479639,0.0645634644415679,7.3170634e-07,0.0143308025,-1.224344e-05,0.0026670329,73.828125,1596.3192351340851,278630.04089884734,3291.640704303219,1181559.5215865402,1853.3171196002743,101850.9393736775,0.32857403,0.08759108,0.13540727,0.0018804998,-146.03406,3171.1814,124.633896,629.8634,-17.923777,536.34937,49.246246,266.29095,-0.16372989,231.15468,22.78391,149.32408,-7.1801314,157.34093,16.748547,83.57029,-9.71323,179.89502,15.436437,97.981575,-7.632503,82.48825,10.915412,84.297966,-3.4583304,79.67192,5.4289293,74.18766,-4.934321,56.102753,5.1209855,66.927666,-8.048678,75.02465,2.6393735,53.85143,-1.859375,54.56545,-3.4213555,77.761505
country.00086.wav,661794,0.0783733306738955,0.07223095171297574,3.107795e-06,0.009000054,-5.5530196e-05,0.0049304753,117.45383522727273,1879.437181005724,280446.50856885256,4031.4303015334976,1395700.5854162776,2085.362339170809,116354.7727258815,0.3787015,0.08969379,0.13355477,0.001738133,-122.42891,3964.8994,111.49043,716.88763,-13.700005,396.8503,53.85051,277.1261,-2.679243,222.3608,19.700176,194.59755,-14.1241455,169.56166,13.753136,125.24722,-14.02773,112.49253,14.631097,97.52766,-13.9932375,83.06414,9.227839,80.36703,-10.554295,74.51219,3.0150754,80.866005,-8.303682,59.04791,5.0866604,65.28312,-9.635658,71.745415,4.3253803,66.62953,-5.6813617,76.88311,-1.660016,69.89791
country.00087.wav,661794,0.07410916387879007,0.06861699570797669,-1.3342454e-06,0.009380767,-2.3625296e-05,0.0024971054,143.5546875,1591.310655282915,332104.4799909835,3162.97440318663,1559999.250181494,1806.6986668611933,126107.28754507324,0.3414163,0.09097588,0.10857797,0.0027409622,-170.8428,5722.274,124.75503,717.8154,-19.236622,585.25214,39.212093,373.53503,-3.7663841,251.75526,15.302875,154.46405,-12.9792,125.045555,8.529965,84.943695,-11.831754,129.39592,11.324966,146.89622,-13.776035,70.25784,3.1141603,114.68564,-10.082476,77.19085,2.9053104,98.151474,-5.4852047,54.06974,2.5340974,93.279785,-9.193725,96.09993,1.08166,80.63382,-3.5736284,66.32204,-6.710675,68.5942
country.00088.wav,661794,0.06614142769502292,0.06176673923748699,7.5524974e-07,0.016264254,-3.6114383e-05,0.0039662556,103.359375,1622.809613480337,233993.92882812064,3527.1653177566704,1474649.6452394025,1963.3073228704848,129836.92419103518,0.35548216,0.08436644,0.15261815,0.0027222505,-121.959,3047.7937,123.24601,477.44427,-8.496771,516.23413,51.599014,221.00049,-0.10669117,181.82208,20.418154,147.61255,-11.878725,127.89868,16.262135,88.416664,-11.52881,117.47978,11.832639,115.01474,-8.090615,88.47941,9.130125,56.04949,-8.650755,76.10077,5.554146,67.40345,-5.71355,72.51757,3.9488192,74.39399,-5.4610395,75.07005,4.971839,46.696354,-3.0476742,68.20656,-3.32546,49.79607
country.00089.wav,661794,0.05257073953526324,0.049807056879978724,7.215064e-06,0.009400405,-4.9262242e-05,0.001661519,143.5546875,1321.763474149792,511284.3741696899,2584.125931246375,2382274.8890214046,1667.4024816185888,218567.23223008314,0.3213271,0.08957263,0.10463604,0.002264527,-205.06755,5286.3784,140.98952,1019.8851,-8.963087,482.64935,36.968815,272.0589,6.427648,250.26125,14.869453,156.54933,-4.316959,201.72601,12.22562,148.70183,-11.42915,148.15463,11.855211,121.5374,-7.889388,101.28574,9.911036,117.85724,-2.3491375,81.97262,4.485367,114.7821,-5.00091,94.491844,3.145683,91.83878,-4.52689,113.72285,2.6499436,85.199524,-3.1149898,75.81954,-10.708283,84.84821
country.00090.wav,661794,0.09914414455253448,0.08931458315348063,3.4912316e-06,0.012151647,1.3935811e-05,0.0054255226,135.99917763157896,1927.5251167094752,270821.5535732915,3883.6122729662125,1039687.7861035462,1972.2404208958335,83116.64687574179,0.3664891,0.081608415,0.14736076,0.0023829613,-91.654945,1764.4232,115.8513,577.69916,-30.201815,220.19032,52.284874,220.13747,-5.0187893,239.25687,16.961174,100.62178,-15.656676,123.7261,13.546172,86.94371,-12.756255,96.95601,15.970038,91.28831,-11.965698,69.12818,11.068041,64.4085,-9.953225,61.451138,2.1009073,61.093483,-7.821986,77.83901,5.0409837,41.479237,-7.2945685,62.746872,3.0502586,49.63693,-4.441288,47.209946,-2.232115,41.044743
country.00091.wav,661794,0.0648162419121358,0.06061509669652331,5.245581e-06,0.006362471,-1.36106955e-05,0.0016781421,117.45383522727273,1563.3792654565407,374708.24272299936,3233.794160564095,1543840.362261186,1779.1317819389692,142415.62233692975,0.3583875,0.09016394,0.08944597,0.001767176,-193.73314,5065.4263,125.576965,731.9406,-20.945107,587.3363,46.33686,320.79178,-2.6908514,364.0864,12.840516,277.14288,-6.6026425,164.89223,10.736069,140.80055,-10.91958,118.06581,6.1234164,132.15831,-9.4414,142.66919,5.1659884,160.49686,-3.6614418,82.763466,0.33287752,108.55433,-8.011832,90.59179,0.40246382,102.680565,-6.5251384,97.68593,1.1832985,83.45269,0.7274878,68.27825,-5.201875,68.53315
country.00092.wav,661794,0.12139124863628259,0.10665541339080681,-3.2582288e-06,0.015974434,-7.3642375e-05,0.006954399,161.4990234375,2335.089633019832,180745.49163807376,4839.225184889791,622680.4947330588,2212.517869932969,58706.74809630316,0.37281024,0.07986929,0.176431,0.00089952105,-50.79226,734.4892,96.71365,237.9259,-24.32533,185.09164,66.08503,140.81076,-14.70023,74.04347,24.393627,59.685867,-21.02959,85.763054,12.470781,67.36751,-18.150887,72.23487,13.2603655,55.185055,-12.813222,45.141186,9.800077,44.03145,-11.347794,39.878403,4.9309936,40.199924,-7.8565717,45.299717,5.746794,37.59591,-10.30359,31.954025,3.7309506,28.015657,-3.2364693,34.109947,0.3896289,30.328705
country.00093.wav,661794,0.06823573498702012,0.0635796194578013,-2.1878364e-07,0.008076564,-1.5300255e-05,0.001022123,86.1328125,1537.7806406173124,339157.4273320478,3055.5581927022913,1178177.005260309,1716.2300413476298,95756.2997011168,0.2562031,0.09308263,0.09251183,0.0017518043,-213.623,4187.7563,117.20727,625.8796,-21.871634,512.1266,45.657173,290.79828,-10.280004,299.47766,5.0579906,171.54492,-11.914002,202.58653,5.574868,100.29953,-17.799599,164.49373,0.18725954,127.64298,-14.170548,120.08152,-1.157218,107.918335,-10.304957,79.36729,-4.0669403,94.59359,-6.6386604,72.14743,-5.423802,93.95837,-9.721565,83.57409,-3.2093647,71.15112,-4.4566813,59.223698,-9.15581,69.454124
country.00094.wav,661794,0.06310422880836031,0.05912208511486243,9.849588e-06,0.029942377,-3.691286e-05,0.0064646774,112.34714673913044,1474.747173267392,343160.86377269967,3107.8590623187356,1533413.277054452,1745.561195716807,151965.60879217458,0.3653643,0.08384006,0.20668623,0.0030237695,-104.32959,2098.926,136.42427,881.71344,-20.96272,378.27017,52.845562,212.21275,2.0186942,197.16986,20.423431,168.99904,-11.615844,109.05627,17.667425,79.13262,-15.739914,77.15005,11.050942,99.6425,-11.3228245,63.777275,3.6751578,80.127815,-6.4964414,65.09863,0.039819185,69.29782,-2.0384974,60.052216,2.1921766,70.730156,-7.1179533,64.651,1.8479372,54.071793,1.6751457,55.514236,-1.4926864,64.76122
country.00095.wav,661794,0.06755576508702103,0.06299198369052826,-1.8151427e-06,0.024631971,-2.0942856e-05,0.0048010806,89.10290948275862,1557.7510489456868,414009.42538830923,3220.9541763341067,1387418.8129938762,1762.1920755783785,118455.6881389616,0.32862154,0.090436116,0.17527841,0.0049522663,-124.79657,2614.8025,127.310844,730.41614,-23.381498,313.26218,47.375706,208.4231,0.5761373,232.73535,16.01138,211.25694,-9.977922,127.77098,16.199665,90.10498,-16.736052,178.96884,6.7884483,105.163345,-8.19515,106.78044,3.2016318,73.502464,-1.5992866,66.33873,-2.1537287,61.644974,-3.530986,66.83895,2.214425,50.91012,-1.4061264,54.734497,-1.6857991,56.452557,-1.0267595,49.366,-2.6280158,43.41512
country.00096.wav,661794,0.09759532422475876,0.088070476914223,-1.6947222e-06,0.034167483,-1.9656147e-05,0.006569673,117.45383522727273,1754.3169300487764,324963.27658392343,3504.9992749419953,1321723.587228444,1861.9497283151393,118514.9260720261,0.32632333,0.085739344,0.21801743,0.0034563153,-69.83627,2341.1013,124.2077,580.4613,-32.48237,329.79956,47.6898,167.00537,1.4008857,125.10201,22.60084,106.12442,-8.7528515,150.92491,21.427229,82.34485,-15.660797,89.30182,15.749121,87.27407,-12.432543,66.15972,9.573857,76.74027,-9.047071,53.893623,2.895844,66.03722,-3.1919308,65.37834,5.8264384,50.232037,-5.6165805,50.94048,4.1708198,52.94417,0.1185636,55.159843,-1.7212396,52.484386
country.00097.wav,661794,0.06731248696724358,0.06278151606552826,-4.1331336e-06,0.019347645,-1.5960251e-05,0.0030992934,112.34714673913044,1561.0425270580388,581660.9570459578,3175.33143081134,1932296.7932137137,1782.6517736699686,167425.5348918355,0.353798,0.08957695,0.1530273,0.0028383054,-148.36998,3759.971,126.86573,991.1326,-19.571285,535.63837,52.87677,185.14697,8.581605,215.12584,17.882395,173.13878,-8.099402,142.97832,17.780605,98.17584,-15.515441,85.39125,13.506864,114.03541,-10.96457,102.37512,9.469389,92.019646,-1.9210476,64.841064,1.882527,87.71022,-2.6670923,87.5709,3.3894467,60.342205,-3.5160546,75.59386,2.1107848,65.825676,2.0909731,58.63889,-0.110573426,62.9066
country.00098.wav,661794,0.061804730777250926,0.05798490603080246,-1.3827789e-05,0.026831632,-3.2277963e-05,0.0032013026,117.45383522727273,1425.27970326378,268057.18082909234,2981.1912023274363,1196276.8805499002,1691.0074862059766,119704.70422587068,0.26894516,0.08761555,0.17621148,0.0036426296,-139.56085,2073.3337,128.79108,590.53613,-20.232744,368.50266,49.427704,210.40738,-2.1633637,179.32687,16.994392,150.99641,-8.339966,103.88053,9.827166,89.880035,-20.141237,79.60281,2.5050974,136.18034,-11.247482,83.157776,3.7663162,67.83418,-6.4156575,91.431595,-3.3384714,113.68531,-2.8918989,86.380875,1.9810771,70.20663,-4.188349,78.60692,1.3808455,69.76165,2.4423149,70.06873,-3.6160343,63.65323
country.00099.wav,661794,0.1083887131040777,0.09664059997571965,-2.7053434e-06,0.027041579,2.303632e-06,0.010632192,143.5546875,2157.483363148039,338843.83033050003,4478.689752211427,1293834.2461833013,2160.2796737786607,87730.95366129641,0.37544745,0.08140206,0.22070146,0.0042329016,-42.18055,2048.7532,106.264595,574.1275,-24.218506,259.12354,44.67555,151.13979,-12.344403,125.627716,20.534286,100.901985,-16.052774,80.38543,18.492975,65.75312,-18.786243,82.04782,15.519278,69.31527,-15.459702,60.09352,8.954699,63.428776,-9.982072,48.26461,6.930359,57.224552,-8.807148,55.532192,4.570097,50.19038,-9.049452,47.472343,1.062708,48.46016,-6.450736,40.898388,-0.98502964,48.51718
disco.00000.wav,664180,0.09666957752416513,0.08732457030546457,-0.00039128307,0.010616532,-0.0011723794,0.0073823454,117.45383522727273,2298.1112240567795,898537.2781825451,4889.646293275712,3885287.234612343,2566.1150752624544,192074.83618831227,0.4421025,0.087234214,0.14208542,0.004133415,-111.09919,4400.1016,94.025856,1431.769,12.438059,562.4228,16.629438,201.3781,8.1260395,156.20563,15.663839,144.57642,-1.4103327,113.244194,7.014441,81.95487,0.959783,57.71307,-1.4994508,55.55358,-3.0789328,77.77039,-5.0989857,71.4388,-3.715649,52.89179,0.21363021,57.933,-2.111481,52.70902,-1.8266252,39.54897,-5.3254986,32.494358,1.2326591,41.852478,-5.604142,41.62941,-3.6123145,30.871485
disco.00001.wav,666160,0.18883301308994835,0.15317510625731973,-0.00019206898,0.013918419,-0.0012383568,0.009862321,117.45383522727273,3292.704549878069,552468.1847909248,6522.435342111895,2067639.9340634851,2768.0390848656034,137858.88744297362,0.39405352,0.08570746,0.17707454,0.0026135747,-29.0431,1143.0614,51.860497,524.64246,-7.5676084,378.86328,21.507437,181.3151,8.141378,79.60213,18.118086,93.58491,6.8945746,76.314926,6.569047,53.50234,0.71136457,47.764553,11.159763,60.684547,-1.816327,41.90585,1.6355901,45.748592,-2.5911899,42.603188,-1.3763998,42.883904,-3.614617,44.11499,0.21744065,61.26924,-0.39202866,93.40186,2.6324093,84.18346,-3.3654647,68.51462,-0.08974958,82.249374
disco.00002.wav,661794,0.15358253474646189,0.12999493976731374,-1.9351342e-06,0.015177129,-1.0191256e-05,0.005029634,92.28515625,3592.2181145867817,497914.30437286047,8074.817942466648,836197.0697297794,3398.4114032727275,70119.77090875072,0.4149713,0.084591396,0.1612736,0.0021883026,-53.1693,1363.221,57.173717,265.43594,21.160828,239.43881,11.3052635,263.15164,18.118341,124.25771,1.6628118,95.57944,0.3451027,79.412125,2.3239794,50.682495,-5.1052694,85.4995,2.747911,53.005238,3.1522436,58.110657,-5.5144777,51.55604,-3.1615028,49.269432,-0.5241285,32.727783,-2.6467953,36.851013,-1.988998,25.176268,-1.2340914,26.994484,-3.3621638,35.83488,-3.7318506,61.150375,-1.4488603,51.816772
disco.00003.wav,668140,0.14970215823031102,0.1272914220514979,-0.0002568921,0.020696564,-0.0012026816,0.008359922,129.19921875,3045.783197240785,784689.7241484909,6206.430158943966,1968716.6747312627,2720.412267311668,139471.46210734296,0.50256443,0.07589632,0.19629128,0.0020812768,-44.433094,3158.4746,52.32051,716.8035,3.242855,649.3525,43.93931,190.60368,12.584174,126.9591,24.506044,141.73065,4.923503,55.482353,15.30651,48.88346,2.041092,37.46787,10.386366,54.01135,-1.4623228,41.267776,8.834608,33.16358,0.41668227,36.372593,4.6652493,36.43591,-1.834696,33.86057,2.9817383,35.36198,-2.0356004,32.209896,-3.349819,43.769905,-4.1517015,47.2712,-0.3566818,53.504047
disco.00004.wav,661794,0.16924450810977434,0.14060080458445495,-1.3926074e-06,0.0049026744,-6.990557e-06,0.00799168,123.046875,3328.4809117165955,640722.6470214752,7195.770306155742,1935982.047889786,3111.6719473592766,133846.36859193663,0.38794744,0.08832172,0.11454933,0.003202934,-83.55509,2144.5957,64.49134,405.74182,5.6444163,383.59506,2.70193,191.07556,0.78633994,167.37979,6.165176,92.54009,1.884115,75.52765,1.9749734,65.206276,-1.8108131,78.26842,1.8658113,69.18771,2.46248,67.694595,-0.22272585,44.80241,2.9572232,45.839825,-3.381376,42.327618,-0.87036985,44.982254,0.04218948,43.09704,-1.5689081,56.43263,0.5630036,48.37765,0.30448657,57.798058,-2.779204,47.750435
disco.00005.wav,667920,0.1448152473350102,0.12384379147431002,-0.000108561755,0.021280916,-0.0013083952,0.01075043,107.666015625,2722.8382056047735,432405.26426642836,5472.246935614224,1674089.5136308162,2569.440633678847,88608.98822725029,0.45218322,0.08370414,0.20679496,0.0028870977,-24.816133,1547.387,73.69842,575.5105,-11.7444935,297.6451,28.304634,209.91534,6.2917438,124.06496,2.1907134,109.363785,8.419229,107.82646,12.195893,74.31274,-4.0575852,67.549866,13.498219,53.906116,1.8683927,40.21972,-0.925946,57.10428,0.5338902,36.219994,2.4650354,45.155117,-3.8139136,38.149487,-0.92006284,42.417015,-0.995954,67.10714,-3.4695203,78.103935,-0.96042603,66.49503,0.007632762,90.52894
disco.00006.wav,661676,0.16390197014853192,0.13703811432996157,-0.00034075818,0.01693425,-0.0014744934,0.010424563,123.046875,2848.395241985928,148628.5388527547,5506.662886546549,831315.6352638501,2490.6398551435586,79177.36947612173,0.46669254,0.08046533,0.19189338,0.0021157393,-14.574817,955.94855,65.19933,292.40375,-19.888515,338.13284,31.502686,227.9855,-4.814699,139.45724,11.865561,84.122955,9.996404,123.5236,5.960234,68.62095,-3.8007708,61.87563,9.38057,72.25582,-4.387615,62.336746,3.3392262,62.51254,-4.4454346,48.178932,-1.2698746,35.135254,-0.8342526,41.67599,-2.1974072,35.423,-4.739514,38.4064,-2.6204553,45.361065,-7.4701676,52.608868,0.23054619,43.67747
disco.00007.wav,661794,0.14050293595892377,0.12076186094584632,-4.0048603e-06,0.009582244,-1.729911e-05,0.011925141,129.19921875,3099.082005849926,544886.088134465,6098.201459632395,1707666.9628044215,2728.23313756183,129195.8682281967,0.42829892,0.083901405,0.15957549,0.00489796,-53.432594,1761.1354,56.165604,780.1305,-6.337501,326.6614,31.602524,318.09604,4.648096,131.5939,16.339651,105.71887,4.108209,86.47983,1.8778181,88.79143,-0.38534993,57.92631,2.4980185,48.748672,-0.54528886,58.843594,0.96003777,49.27262,0.49098662,41.558548,-0.17423527,41.959435,-1.8158447,43.26554,-2.527268,48.444504,0.82284206,56.21375,-0.33732015,49.81456,0.56019413,62.46478,2.7661417,64.36508
disco.00008.wav,665060,0.1645084654016179,0.1374454302128226,-0.0003186028,0.010446004,-0.0010874801,0.020757698,123.046875,2801.719944106093,308724.0134859118,5445.952622059036,1173359.150754603,2423.6424425279492,98312.63632248367,0.45625815,0.08773125,0.19048811,0.0056288005,-32.569878,1611.0778,65.03629,414.32184,-26.761168,382.73615,30.300564,215.40613,5.697337,163.54128,11.660782,124.30754,-2.227687,137.8165,10.421782,80.80213,-2.373412,95.78255,5.3654747,74.631256,-3.8786147,98.23391,-0.86318004,58.50045,-0.2106436,67.5853,3.4743693,55.41417,-3.0502956,60.379765,0.35862786,75.1405,-0.9338928,64.9433,1.1889795,66.16892,0.026238304,76.6177,2.9308534,82.42348
disco.00009.wav,661794,0.17092781137332766,0.14171149467245178,-1.8843042e-06,0.0054010064,-6.4224205e-06,0.005731599,129.19921875,3016.9654959671584,566737.4001603435,5955.0381335194315,1962950.4063117476,2623.440908104261,170346.26266952822,0.4409228,0.07811476,0.11894341,0.0018823593,-68.92688,4135.0103,63.117622,621.59814,-15.855327,537.392,28.002327,155.77654,8.173503,152.01813,7.323385,73.46176,-4.9316792,63.151363,9.490028,40.301838,-0.974049,50.51398,-1.5963366,56.963142,-6.184394,55.24883,-3.936597,49.922173,-1.1669567,46.992844,-6.5405774,39.59626,-6.1709123,43.397892,-5.039419,30.141043,-4.40163,42.480442,-5.379509,40.41929,-1.6691306,42.934235,-0.8976508,46.878258
disco.00010.wav,661760,0.15049413684719537,0.12784565162181297,-0.00024802607,0.027399732,-0.001198201,0.012763911,107.666015625,2877.4074655436298,337597.7156032546,5865.166570747535,1124591.5868119367,2624.016008247831,76427.79735150078,0.442163,0.08690659,0.23285724,0.0030270591,-6.7652006,1171.9932,61.12943,382.41296,-16.672161,295.634,27.438726,128.02545,7.734437,152.82727,16.01357,95.83752,4.646263,104.67097,11.44598,71.00968,0.34369338,61.884705,9.835787,58.09132,3.1894264,49.262657,5.031802,65.40759,-1.8564004,50.871338,1.4831405,43.432842,0.94239384,59.7729,-0.43738037,59.95988,-0.7305346,72.65258,4.4428086,64.670265,-1.8508502,60.215717,-0.60732126,69.436005
disco.00011.wav,661794,0.13114352804649182,0.11394490309801088,-5.803474e-06,0.021336552,-1.0736831e-05,0.0070440737,95.703125,3132.9752097469195,627657.474256593,6864.145655089907,1442901.0430344078,3008.0152396758117,110496.18415019434,0.3996775,0.09465665,0.18884107,0.0020680784,-41.31514,1510.3329,62.78868,518.2621,7.3239293,356.15216,12.122528,173.97813,6.358506,106.87473,9.252999,135.05794,3.0642161,123.59462,13.849786,75.37185,0.15274541,71.64367,8.056879,60.45745,-2.6997385,70.42005,-7.2205544,61.059715,-3.241377,43.290276,-1.9207121,47.598778,0.52148867,41.81111,-3.1848664,44.902103,-5.5446587,48.49832,-9.163444,36.874886,-10.666912,47.801147,-5.977336,55.875664
disco.00012.wav,663520,0.13163732818905233,0.11430894201630006,-0.00040031876,0.014173841,-0.0010047738,0.01066846,112.34714673913044,2737.358914673473,488208.4145952346,5710.012308756511,1875048.5968649285,2613.804056295593,129213.77097682354,0.42365986,0.09078341,0.1755619,0.003678601,-57.955585,2364.3455,68.42821,672.1772,-15.226617,378.34787,23.4141,232.63922,14.886023,133.78352,13.217155,151.30069,2.1807866,89.23729,12.793448,76.462105,0.048980407,95.31709,12.763607,64.659424,0.0070237643,72.038155,3.38002,56.335056,0.8436664,54.035366,1.0487714,52.18961,0.5568438,43.437912,2.9899888,79.11106,2.90468,77.96233,4.0230665,88.38397,0.5231694,61.120323,1.9532893,66.48472
disco.00013.wav,661794,0.15973701786356478,0.13422110298761994,-1.9995095e-06,0.012004421,-6.2631175e-06,0.008502295,184.5703125,3391.3650850232443,591460.2560036335,7203.947261093387,1351700.885433905,3108.933195274144,87532.09127222265,0.42406353,0.08287058,0.17077067,0.0023786197,-40.076855,2631.4153,56.219803,405.68344,23.692863,307.2283,31.93953,209.62834,2.4548008,113.49828,2.5702763,112.71333,-2.4864347,120.01211,3.1007562,55.73001,1.8817091,96.873726,3.3470368,65.39751,-0.0018148872,44.97507,-1.5163456,52.173615,-2.451519,41.425903,-5.074228,42.824886,-3.6787608,35.774277,-7.854277,35.141567,-3.0474572,55.470177,-2.7854025,45.401146,-7.4963384,69.91519,-3.6242173,67.09365
disco.00014.wav,661344,0.15650100401606426,0.13200843975802817,-0.0002493948,0.016447019,-0.0014752455,0.0064193555,103.359375,3087.483970853388,286278.54208355705,6530.043847051567,959858.5175319624,2812.6634814898784,58359.12987511035,0.43796313,0.074689314,0.17372328,0.0011844246,-23.927662,1055.9014,61.220757,369.8583,-0.95869905,173.44183,25.331015,115.628555,0.39423466,69.57295,6.0302544,82.47071,2.4890816,55.976418,6.189192,38.28482,-0.32926682,59.696396,9.696876,68.19608,-5.5078354,45.319393,1.0618181,38.935574,-2.4369648,48.51908,-0.56662,37.812344,-1.5567182,38.88419,-0.8967289,32.34904,-6.7337766,32.520863,-3.7109935,38.149235,-4.4605083,36.896187,-0.7739851,47.536694
disco.00015.wav,661794,0.09038008806365727,0.08221152774526283,5.482747e-06,0.028979491,-1.1266707e-05,0.00641757,123.046875,2362.4116318966007,691581.9743234018,5439.756743039443,5152313.550998324,2806.8455038185907,318452.9286109711,0.4172076,0.07763755,0.21586056,0.0021155062,-46.762787,2520.6243,103.70078,887.957,22.12663,399.09946,9.223701,184.8622,2.2584798,145.1183,-4.7948833,114.144165,4.798995,141.78236,0.9515378,56.52429,-9.411774,58.608658,-1.0667287,87.43267,-0.8673272,59.869114,-5.279599,49.843567,-1.7630391,59.773094,-3.6539245,44.582645,-4.3117714,39.539413,-0.07942048,35.87297,-2.496778,43.63491,0.5401669,32.74377,2.5187652,37.592663,-3.5475986,46.875416
disco.00016.wav,667920,0.11442388309977243,0.10133105807614204,-0.000102688755,0.021336697,-0.0013559419,0.010155557,123.046875,2520.434661747475,520994.88635973976,5334.772696659483,2436466.907015482,2562.6587965455155,182521.76057589127,0.44030157,0.082289204,0.20567748,0.0019405084,-35.856197,1880.9912,83.80528,742.22107,-2.9019706,316.90753,32.213963,166.76242,9.144426,77.6181,4.18242,97.95483,0.1370866,88.40014,11.094397,60.44375,-2.8947356,59.640743,7.9954515,49.985405,0.62894267,66.62347,3.6732092,45.10066,3.7831783,61.419456,4.0557632,41.66846,-3.2874453,52.28753,0.10280423,68.85344,-3.8386443,56.057476,-0.4993342,57.023445,-3.4209988,56.875645,-0.7642351,64.062485
